Путь 17.07.24_1_out.csv 17.07.24_2_in.csv 17.07.24_3_out.csv 17.07.24_4_in.csv 17.07.24_5_out.csv 17.07.24_6_in.csv 17.07.24_7_out.csv
289,000 0,59831755 0,8142498 0,4814568 0,63917487 0,20718439 0,42773167 0,40676277
290,000 0,47650622 0,94764505 0,38675988 0,64149157 0,36922969 0,46493577 0,35978695
291,000 0,36145466 0,76653181 0,37366324 0,58428756 0,34422108 0,38275903 0,34431343
292,000 0,25716191 0,64629141 0,20432809 0,54424688 0,21794724 0,31347735 0,24558982
293,000 0,41612233 0,83816299 0,33259096 0,55529766 0,04952927 0,37918873 0,31028659
294,000 0,50436173 0,67874486 0,35147201 0,64450087 0,37466916 0,39556893 0,3396198
295,000 0,35283644 0,72091106 0,40854805 0,66677326 0,31167832 0,35494949 0,33027055
296,000 0,35326227 0,72840243 0,4041574 0,63355753 0,23032232 0,36334928 0,45242566
297,000 0,40271631 0,62396051 0,44417999 0,77718584 0,30200207 0,39373705 0,32237064
298,000 0,28632163 0,63226413 0,34218202 0,77873066 0,25269924 0,35370335 0,23548772
299,000 0,4944362 0,58014199 0,09564925 0,7595799 0,43848105 0,40049736 0,32361169
300,000 0,35074622 0,66866409 0,30939214 0,72860316 0,29347169 0,39960509 0,37717115
301,000 0,51516483 0,48545555 0,18160168 0,60814419 0,17434343 0,35765493 0,30759048
302,000 0,4276649 0,73673148 0,32922483 0,56653483 0,27031033 0,34326749 0,3801672
303,000 0,21894897 0,43938489 0,29349115 0,55177178 0,23592744 0,34196812 0,38425854
304,000 0,03993662 0,35853994 -0,10099069 0,50382583 0,03055313 -0,04649093 0,106982
305,000 0,3605331 0,53466072 -0,03348621 0,41267963 -0,05504659 0,0549589 0,15727735
306,000 0,42465198 0,73201657 0,38563126 0,71384991 0,1618247 0,38276675 0,21267395
307,000 0,43733249 0,73954344 0,41379596 0,66864599 0,08510055 0,38469032 -0,13287627
308,000 0,21725904 0,68216031 0,38752646 0,73486561 0,2992364 0,37774446 0,34534647
309,000 0,36081938 0,982981 0,27443302 0,68097304 0,29384797 0,4262827 0,38567496
310,000 0,42868641 0,69201772 0,34779442 0,67227641 0,37019184 0,42696829 0,42886114
311,000 0,38722685 0,40438883 0,21948492 0,69385211 0,33418867 0,38474108 0,29626464
312,000 0,45791578 0,69863239 0,25133274 0,72442922 0,44328958 0,37346181 0,30831095
313,000 0,4822439 0,58036969 0,43892492 0,72686492 0,33532964 0,3842172 0,22676104
314,000 0,27326844 0,4893972 0,36885821 0,5655705 0,27096595 0,35660354 0,36887398
315,000 0,47220593 0,63341131 0,14174047 0,54140138 0,06955282 0,2972102 0,34585835
316,000 0,4323258 0,58198709 0,34125801 0,63103678 0,18377835 0,32736284 0,25358591
317,000 0,28012834 0,75299105 0,46292135 0,73444204 0,33676859 0,37136392 0,16899286
318,000 0,40286433 0,74501635 0,35584023 0,73786882 0,2268452 0,34195251 0,110688
319,000 0,41231324 0,73577582 0,28152443 0,66091893 0,21103174 0,33317422 0,33218059
320,000 0,46611508 0,72339743 0,30625336 0,71962386 0,21248583 0,40166977 0,28941938
321,000 0,67435205 0,95692447 0,68147997 0,85775355 0,29361917 0,51832623 0,35413291
322,000 0,6148224 1,06308304 0,61924789 1,01412408 0,5416503 0,59423634 0,38144445
323,000 0,67571553 0,99520473 0,61380534 0,88337548 0,43239314 0,61790401 0,48554084
324,000 0,63240313 1,06095152 0,65693019 0,85178697 0,32107316 0,65265358 0,53228768
325,000 0,70744905 0,80657842 0,6531254 0,66000186 0,66817986 0,65868645 0,58237596
326,000 0,26993078 0,72717653 0,39663255 0,68321172 0,50456438 0,54145971 0,18511507
327,000 0,41402859 1,01966781 0,51135879 0,77931928 0,4972727 0,47244773 0,62598375
328,000 0,43872229 0,94805887 0,53699657 0,71364939 0,39128961 0,52167361 0,53406225
329,000 0,42696611 1,04494135 0,62775492 0,83473783 0,56048533 0,56715933 0,67859411
330,000 0,6066071 1,15531335 0,66064435 0,94778718 0,4963033 0,64875954 0,31578112
331,000 0,48548904 0,95796677 0,74604804 0,87863459 0,68984461 0,67724183 0,60607749
332,000 0,74346932 0,96574235 0,71499615 1,11256049 0,62588295 0,72991545 0,54395683
333,000 0,4866881 1,00632802 0,6228866 0,98027539 0,38452047 0,70422573 0,6967588
334,000 0,67044693 0,54085124 0,51709847 0,77075606 0,465215 0,43983376 0,42485953
335,000 0,28530021 0,82793873 0,57966357 0,72489931 0,35685083 0,48552353 0,43034359
336,000 0,50651396 0,95620188 0,59954066 0,66568419 0,53918661 0,72146693 0,53391628
337,000 0,57249612 0,71651269 0,505856 0,77560067 0,50195038 0,62521239 0,51992358
338,000 0,48608947 0,88109191 0,56898916 0,7721603 0,50219942 0,47250731 0,51804956
339,000 0,64628593 0,80444487 0,66308937 0,82867979 0,41198603 0,5012032 0,5912433
340,000 0,3944635 0,93070754 0,58156673 0,83954088 0,67149456 0,74295464 0,61434686
341,000 0,60826936 0,87807062 0,49647671 0,89081373 0,72606893 0,61917542 0,70455501
342,000 0,5062831 0,9851872 0,5836093 0,84618025 0,45033263 0,61886665 0,51773257
343,000 0,63701719 0,92145634 0,59929173 0,71035098 0,4474643 0,59146583 0,51583932
344,000 0,51104566 0,97013346 0,48430927 0,71917313 0,3563249 0,59358447 0,42818935
345,000 0,62595131 1,10009601 0,54290748 0,75010431 0,50826494 0,624157 0,47537767
346,000 0,60066521 0,85208959 0,43661201 0,73727431 0,6677355 0,67966458 0,66518175
347,000 0,44795893 0,86606223 0,55454953 0,66981509 0,43030275 0,48288239 0,48342925
348,000 0,58346557 0,71020189 0,45782649 0,7972897 0,42880364 0,41489054 0,42869456
349,000 0,56378222 0,92121702 0,41056187 0,69731344 0,32998036 0,27424393 0,41003288
350,000 0,52429414 0,76165008 0,51664903 0,54295635 0,42174554 0,41738479 0,52634339
351,000 0,37254972 0,62466751 0,45070671 0,63408434 0,51690249 0,33882204 0,34942015
352,000 0,56970071 0,72087082 0,37520096 0,72115363 0,37677394 0,35973469 0,36978183
353,000 0,48742906 0,69967508 0,51750872 0,72722181 0,32658409 0,42575598 0,36128285
354,000 0,53287109 0,80655696 0,53639665 0,76641646 0,27365904 0,43420218 0,39185184
355,000 0,62667401 0,82969509 0,55247839 0,78118848 0,37889679 0,50489577 0,46160704
356,000 0,49977178 0,69779895 0,41201572 0,76806837 0,39688978 0,3667334 0,33542153
357,000 0,53002349 0,64257607 0,4135887 0,63718628 0,29783719 0,35738847 0,38183338
358,000 0,45933981 0,72772794 0,40641677 0,68270004 0,27192387 0,31928196 0,31119782
359,000 0,24863011 0,5868129 0,2254666 0,49520207 0,3669734 0,20104005 0,29618805
360,000 0,29118214 0,63348448 0,19326553 0,40398682 0,24187766 0,06900928 -0,11855132
361,000 0,1917325 0,6034884 0,20632681 0,49874764 0,18986763 0,21146177 0,26489621
362,000 0,38686031 0,89391756 0,21624088 0,57974263 0,23825164 0,22723772 0,42608875
363,000 0,26943337 0,64452921 0,4193879 0,51725981 0,24467448 0,51968217 0,35819984
364,000 0,36410673 0,5971804 0,25799987 0,59781976 0,2171683 0,31105591 0,15564969
365,000 0,4484188 0,65238911 0,25945704 0,59646281 0,20074169 0,32967566 0,05519325
366,000 0,33016985 0,79361954 0,36659144 0,63223107 0,18229899 0,29291105 0,34798939
367,000 0,52946276 0,6052478 0,33649757 0,56393055 0,22838192 0,25761765 -0,04404793
368,000 0,39317554 0,75341228 0,24893799 0,60072924 0,24549734 0,30473245 0,12204602
369,000 0,79624567 0,812995 0,58243117 0,84066615 0,35051799 0,5257493 0,45256576
370,000 0,67148245 0,80941174 0,41685872 0,69084972 0,44669739 0,49390331 0,57054884
371,000 0,44812168 0,719003 0,42250556 0,55765616 0,3653783 0,40171689 0,24172061
372,000 0,46523951 0,76176409 0,3419642 0,62172217 0,38618574 0,4269602 0,26163685
373,000 0,47222671 0,7508335 0,39600542 0,56186819 0,40699469 0,44233799 0,32771696
374,000 0,52033884 0,74546798 0,40782945 0,56067772 0,35772301 0,36152259 0,20737607
375,000 0,32431292 0,73268396 0,3293998 0,48603747 0,31519424 0,31822978 0,31816613
376,000 0,40357593 0,771428 0,39828921 0,54857341 0,38498008 0,34318743 0,02732701
377,000 0,34572765 0,72859313 0,4191123 0,55086314 0,1207559 0,3746798 0,42449428
378,000 0,33996304 0,80203253 0,54643676 0,70614737 0,33181316 0,41366954 0,28918393
379,000 0,42263547 0,88259878 0,58568914 0,76044631 0,45330559 0,48497394 0,40169766
380,000 0,41369627 0,90461119 0,49128356 0,90175234 0,48209344 0,52409355 0,38154347
381,000 0,28394591 0,66577649 0,38524797 0,83315502 0,4825538 0,45662957 0,2291383
382,000 0,36255893 0,7278018 0,21541091 0,60584624 0,36380978 0,40508035 0,12467119
383,000 0,20062743 0,65460359 0,16579065 0,5423125 0,21941158 0,21752812 -0,03777772
384,000 0,31704134 0,56905731 0,33887669 0,40837545 0,20160901 0,18512068 0,17586797
385,000 0,21730578 0,4667673 0,23887176 0,29469891 0,06986344 0,15674761 0,09407808
386,000 0,40414116 0,69275866 0,37719652 0,47960185 0,23177294 0,23702232 0,09511061
387,000 0,38581198 0,70467624 0,39433254 0,53811379 0,26991513 0,32536643 0,20762754
388,000 0,32290532 0,73366444 0,32697324 0,52048307 0,36330747 0,3864668 0,26150468
389,000 0,44469799 0,61931172 0,11928597 0,53169896 0,27134827 0,31097228 0,14197251
390,000 0,35201141 0,76852825 0,34428164 0,53580559 0,22662257 0,35568243 0,199405
391,000 0,61877204 0,62892091 0,00498587 0,59564115 0,33357779 0,40943914 0,35216609
392,000 0,4927476 0,82134398 0,23014646 0,49861675 0,34685619 0,42665082 0,19621239
393,000 0,52690266 0,72563649 0,18387299 0,44537942 0,17239426 0,2571139 0,23059258
394,000 0,35567729 0,84195707 0,30086551 0,39108302 0,2210127 0,3395313 0,19720203
395,000 0,17112049 0,79423655 0,4396221 0,42551544 0,17697694 0,30136667 0,29378598
396,000 0,25993474 0,60425651 0,30265788 0,55648539 0,16953059 0,35054885 0,20580415
397,000 0,26346491 0,77332424 0,55834874 0,68721359 0,24283771 -0,13149798 0,11973243
398,000 0,31338636 0,71490846 0,34138572 0,59723212 0,2097746 0,29995521 0,30217772
399,000 0,47989985 0,80734919 0,25218197 0,46663681 0,27401307 0,33886797 0,02720876
400,000 0,22626188 0,62720484 0,24465908 0,49125402 0,30411524 0,32458392 0,22990836
401,000 0,39036046 0,71985403 0,18227625 0,47314248 0,1076465 0,30219016 0,17157219
402,000 0,37253973 0,6062385 0,2432556 0,52817016 0,28588775 0,33459368 0,36667345
403,000 0,45171781 0,60607659 0,10801637 0,48982426 0,31419632 0,34966881 0,2504164
404,000 0,28558318 0,42198841 0,10302037 0,42458666 0,09313779 0,29287087 0,15570832
405,000 0,25323809 0,42884519 0,27267012 0,36627823 0,03654526 0,18238933 0,11755485
406,000 0,28134597 0,41022079 0,10499207 0,31832907 0,12154843 0,15244608 -0,09871108
407,000 0,24060287 0,51041876 0,10866009 0,46553274 0,22330873 0,32488667 0,01465957
408,000 0,28746482 0,57058107 0,09961204 0,37621846 0,20847154 0,23972777 0,05419195
409,000 0,44658765 0,57870514 0,28679096 0,58084748 0,15316447 0,32771224 0,18303004
410,000 0,58915637 0,82319749 0,5265137 0,83582176 0,31899268 0,46830526 0,42797533
411,000 0,40683486 0,58790691 0,37153156 0,63853308 0,2465588 0,40356778 0,35086761
412,000 0,27463947 0,5433608 0,27580029 0,58080176 0,12768516 0,32887258 0,19734594
413,000 0,28382569 0,51617136 0,28557235 0,50333116 0,16981959 0,30096659 0,0866478
414,000 0,41695885 0,5492416 0,20940181 0,5121438 0,16034219 0,30687389 0,03783932
415,000 0,47372021 0,65150687 0,33389877 0,5680459 0,28734658 0,3678969 0,1819822
416,000 0,44124914 0,63137955 0,1612064 0,54055148 0,38847506 0,39990193 0,30676009
417,000 0,37973094 0,60433533 0,35287361 0,5600172 0,17819641 0,35898383 -0,04448739
418,000 0,46895253 0,62397444 0,42661967 0,50925708 0,18713072 0,35825688 0,2028367
419,000 0,55765798 0,81151908 0,4574881 0,55021802 0,271061 0,39560293 0,02132959
420,000 0,42171486 0,84744573 0,42222255 0,62438579 0,34089546 0,45825234 0,27487178
421,000 0,42435706 0,76026523 0,27731416 0,5405531 0,20777962 0,37497822 0,32046093
422,000 0,34142311 0,91600889 0,20334095 0,4629992 0,19827661 0,35035873 0,25272808
423,000 0,47713433 0,75194605 0,3337603 0,51561805 0,30893704 0,37436878 0,23847384
424,000 0,28942508 0,47089694 0,1008183 0,41829313 0,29979919 0,25859169 0,17534091
425,000 0,09672242 0,57142433 0,24190497 0,41771702 0,15554702 0,19316553 -0,09860701
426,000 0,26962141 0,49004134 0,02148562 0,30508519 0,06038898 0,16743473 -0,0792924
427,000 0,27840045 0,49987554 0,22375088 0,48551533 0,12451756 0,25548828 0,01474424
428,000 0,45711801 0,74397781 0,41012197 0,54509 0,13476972 0,31434198 0,1479301
429,000 0,26324688 0,80033899 0,33286823 0,53292258 0,10270802 0,33200544 0,19692174
430,000 0,52629676 0,81244921 0,32783576 0,58132935 0,29934979 0,37751738 0,10117485
431,000 0,41578917 0,71670482 0,12305125 0,50935082 0,28575103 0,34730646 0,2965408
432,000 0,28314352 0,59709017 0,43306127 0,37986476 0,19555578 0,25215364 0,27225672
433,000 0,45066397 0,59171744 0,25231416 0,49896406 0,12168025 0,21353287 0,05153573
434,000 0,35834378 0,67398927 0,17542975 0,51767973 0,0564528 0,28261093 0,15128469
435,000 0,30779213 0,45986648 0,00878275 0,46715965 0,20164104 0,25028451 0,03896321
436,000 0,44731953 0,78540895 0,2493103 0,57839385 0,23617422 0,25163885 0,1831608
437,000 0,36943612 0,71093403 0,48561912 0,65682321 0,40694287 0,48830124 0,10408572
438,000 0,51240695 0,97931865 0,5240562 0,80207274 0,36539643 0,4155759 0,37242046
439,000 0,05903602 0,32489089 0,0152332 0,29025544 -0,10094427 0,1415987 -0,25164744
440,000 0,26557247 0,52344036 0,09031075 0,41009207 -0,02824079 0,51650852 -0,04087293
441,000 0,22410993 0,46105357 0,07302479 0,39268363 -0,11320827 0,02866923 -0,15836667
442,000 0,32928223 0,47671751 0,29388942 0,47363483 -0,03020839 -0,09031897 -0,03791632
443,000 0,38099517 0,40207955 0,2460068 0,45873858 0,14610165 0,27535681 0,04268839
444,000 0,21004928 0,47728223 0,2923414 0,52458469 0,17225093 0,27630524 0,32182817
445,000 0,27941021 0,62599615 0,21231126 0,48793441 0,19926163 0,30713903 0,21918333
446,000 0,22907148 0,53881764 0,37311381 0,62142451 0,24052685 0,33208701 0,20245965
447,000 0,25811087 0,5187614 0,30082108 0,56096771 0,10395764 0,30529102 0,2255817
448,000 0,04443108 0,47021236 0,18021053 0,43928257 -0,05553463 0,23924066 0,13646361
449,000 0,38688826 0,42520368 0,1660217 0,52673574 -0,03303923 0,204924 0,00154296
450,000 0,29381489 0,46344223 0,1577236 0,52555695 0,07707508 0,23173126 -0,02770024
451,000 0,34380699 0,4412931 0,16715304 0,45193968 0,24739228 0,23767721 0,0338994
452,000 0,28697683 0,72902385 0,23265727 0,59189186 0,24295597 0,26304544 -0,08862164
453,000 0,37193169 0,60119233 0,27374353 0,46824676 0,23432336 0,29249364 0,23043898
454,000 0,29394889 0,72020045 0,16170788 0,56490367 0,13700012 0,26048491 0,12729659
455,000 0,09292233 0,57451571 0,00924796 0,38674444 0,00778104 0,144963 0,07219345
456,000 0,47276614 0,66429973 0,40435138 0,54753794 0,02401558 0,20851927 0,00987376
457,000 0,57665344 0,94048624 0,46885607 0,71654455 0,21076228 0,541654 0,29937599
458,000 0,47831358 0,60384677 0,42038683 0,57227723 0,33527927 0,43818186 0,26767734
459,000 0,33193987 0,55593218 0,35036152 0,49468888 0,14764251 0,31995279 0,28738076
460,000 0,40533649 0,47422021 0,22981618 0,44807216 0,29820837 0,2650955 0,11846868
461,000 0,28301691 0,31093962 0,17592775 0,36430458 0,15302375 0,23545396 0,01392657
462,000 0,26301679 0,50212927 0,08040929 0,47299452 0,1429154 0,27926636 0,07889306
463,000 0,39877203 0,53295602 0,20778493 0,4988053 0,1996798 0,39260552 -0,20479918
464,000 0,42470868 0,63762548 0,37841688 0,4501105 0,21685317 0,34343427 0,06195602
465,000 0,48555888 0,6322517 0,40341482 0,55129312 0,29218954 0,30652257 -0,01897169
466,000 0,5274145 0,76662897 0,42905272 0,57410182 0,10773179 0,4589563 0,28031708
467,000 0,48290098 0,62216666 0,22485463 0,4793348 0,39713638 0,39873132 0,32901231
468,000 0,31152279 0,54900356 0,19769438 0,419437 -0,00417519 0,20159358 0,09272709
469,000 0,21671723 0,55084755 0,28236845 0,41822252 0,06615025 0,29606106 0,40291979
470,000 0,37460044 0,63510014 0,26326946 0,46498115 0,21862247 0,21158622 0,1454768
471,000 0,19307445 0,48746733 0,3182679 0,3998359 0,25297419 0,2469243 0,06005344
472,000 0,05771445 0,52734354 0,13187289 0,38754063 0,17043942 0,29515953 -0,04624352
473,000 0,0676726 0,54463674 0,14522449 0,47250753 0,14944233 0,3613297 0,14193495
474,000 0,41787059 0,60310934 0,34261158 0,4013358 0,33121701 0,434428 0,04634543
475,000 0,4814249 0,58523403 0,41808749 0,47743808 0,21992726 0,36596711 0,1673333
476,000 0,3218309 0,65477526 0,4025016 0,52453692 0,21323313 0,46555176 0,05793192
477,000 0,33064753 0,60019257 0,30107044 0,43927785 0,26823741 0,41880412 0,155154
478,000 0,23893224 0,63733844 0,25834521 0,47134443 0,13626467 0,35786469 -0,02034914
479,000 0,32300782 0,68688758 0,40501416 0,65138249 0,2485643 0,47512061 0,20648194
480,000 0,25005065 0,54688599 0,35502169 0,49570363 0,29681706 0,41902667 0,23391085
481,000 0,37648526 0,460442 0,33268493 0,57101887 0,19035604 0,44272433 0,19982726
482,000 0,42572762 0,42207092 0,16537285 0,49285749 0,27232254 0,41009144 0,20879884
483,000 0,38824253 0,31709755 0,31284355 0,48129526 0,16894651 0,40556183 0,08586495
484,000 0,11958961 0,48726734 0,30939403 0,44531446 0,0871081 0,29454404 0,12017758
485,000 0,34343422 0,72806263 0,32963227 0,52296869 0,18041319 0,39793405 0,09589235
486,000 0,32135814 0,86927773 0,25783429 0,49639945 0,30464469 0,49629604 0,08950253
487,000 0,46968096 0,61430697 0,23216314 0,58866288 0,37585653 0,60597419 0,12166912
488,000 0,2933316 0,56981423 0,3118567 0,49163454 0,40640972 0,53235252 0,09469703
489,000 0,2118443 0,3747987 0,28548924 0,42747429 0,22673727 0,52792804 -0,07116377
490,000 0,29359405 0,52802458 0,24982793 0,48477181 0,22551527 0,41935538 0,0358222
491,000 0,3543192 0,59571643 0,32661734 0,43374909 0,22630539 0,53718183 0,14540946
492,000 0,26543598 0,62681194 0,24258614 0,48476854 0,313462 0,49464729 0,19567581
493,000 0,46279401 0,76584942 0,34864192 0,44246099 0,31193264 0,55770265 0,2763131
494,000 0,46488622 0,6860813 0,24887738 0,58071992 0,52897918 0,50320067 0,26031685
495,000 0,46025501 0,72584842 0,35818812 0,49767528 0,42061261 0,48354191 0,56213574
496,000 -0,01670627 0,3693464 0,1111344 0,26013698 0,37796344 -0,01739729 0,10662239
497,000 0,11013003 0,45240397 0,05187225 0,22954869 0,07258147 0,0720945 0,02611131
498,000 0,4024742 0,60700344 0,28524593 0,3680545 0,08986155 0,17533387 0,08513974
499,000 0,51825909 0,66417869 0,43021995 0,51843337 0,17018432 0,3063357 0,20154836
500,000 0,55295868 0,86954432 0,48415742 0,6187635 0,31768402 0,38615064 0,20500288
501,000 0,44504072 0,59036363 0,55610211 0,53614885 0,36216986 0,40671071 0,28359443
502,000 0,53175465 0,57275689 0,34730102 0,52206501 0,19597493 0,35060022 0,20996691
503,000 0,28763416 0,45492637 0,30941862 0,38099667 0,02046481 0,26818633 0,00613011
504,000 0,43636442 0,42521176 0,16279677 0,41482835 0,18386789 0,24516748 0,13950378
505,000 0,42041861 0,54118148 0,32169889 0,48259485 0,19924006 0,28725933 0,22200908
506,000 0,44169576 0,55133914 0,35578285 0,52667199 0,37549738 0,36276348 0,20854015
507,000 0,46745911 0,61367902 0,38002252 0,4382245 0,33012286 0,33301549 0,21908455
508,000 0,4167623 0,60606498 0,47158832 0,4637066 0,4058286 0,32303424 0,21154508
509,000 0,46575032 0,52668286 0,29850894 0,41812615 0,330276 0,30323757 0,26653037
510,000 0,45127814 0,60554322 0,2887552 0,44329547 0,30881808 0,32444956 0,36763986
511,000 0,5814849 0,61257681 0,26953997 0,53390876 0,25952509 0,31198817 0,16693072
512,000 0,53271422 0,73329323 0,4590355 0,57846053 0,40546156 0,4300779 0,25845583
513,000 0,56817778 0,68681719 0,45497829 0,53984841 0,34237782 0,39646562 0,20092408
514,000 0,36443833 0,57095997 0,28889576 0,46656176 0,24925832 0,32856824 0,16819718
515,000 0,27167206 0,69338274 0,42597404 0,53324464 0,2559231 0,36046638 0,09148265
516,000 0,43339436 0,70786938 0,36200473 0,52078942 0,10653046 0,39362831 0,27981989
517,000 0,27526133 0,68079888 0,42571452 0,59169459 0,20403607 0,4086974 -0,04130222
518,000 0,49923921 0,65197112 0,36284795 0,5842915 0,29558179 0,42408608 0,31682215
519,000 0,32305247 0,73717361 0,25882822 0,57404839 0,46490202 0,37593331 0,32311308
520,000 0,60542164 0,63354245 0,48782187 0,56982824 0,44629468 0,36402006 0,22716159
521,000 0,25532579 0,61777705 0,35513459 0,67558839 0,2894983 0,30130819 0,17422797
522,000 0,39661829 0,59624225 0,53529649 0,64155967 0,48266964 0,33708705 0,18237209
523,000 0,43141833 0,55478439 0,3645506 0,67069186 0,32259813 0,32322741 0,16619733
524,000 0,41688557 0,61244278 0,39588119 0,65160906 0,24793772 0,2592082 0,0520541
525,000 0,60910829 0,66648542 0,43407449 0,68290441 0,40052764 0,54270933 0,38571125
526,000 0,38840324 0,5978533 0,40436011 0,68480977 0,41186507 0,31029882 0,27638771
527,000 0,46864066 0,58211442 0,29755793 0,63448455 0,29916358 0,50668978 0,20248164
528,000 0,45816467 0,6373586 0,41452869 0,57221877 0,37374697 0,15980106 0,13351514
529,000 0,64715354 0,60806452 0,40105831 0,59380088 0,3719435 0,33903245 0,22998727
530,000 0,43813766 0,67718588 0,47929318 0,63365959 0,46132582 0,42749663 0,19698376
531,000 0,25472922 0,64554317 0,39647826 0,64179492 0,38354357 0,41052626 0,14915131
532,000 0,47094542 0,69420221 0,37739703 0,65714733 0,37423152 0,37425818 0,31238995
533,000 0,21285581 0,59688945 0,29279836 0,57193806 0,38504036 0,33423754 0,24967446
534,000 0,39348596 0,63900272 0,42051746 0,65930202 0,31760064 0,37848842 0,3446088
535,000 0,38132245 0,69823828 0,4526873 0,70566932 0,44110596 0,43768948 0,39579989
536,000 0,41778469 0,64800648 0,40308747 0,64166772 0,37328636 0,42280113 0,69876124
537,000 0,3354052 0,64674099 0,42802971 0,64511366 0,3567498 0,40867189 0,51438345
538,000 0,41534011 0,62943138 0,31701335 0,66902292 0,34635004 0,41405052 0,26628207
539,000 0,33819302 0,67930607 0,44643989 0,64811589 0,43329594 0,43342931 0,32511784
540,000 0,44105817 0,68282001 0,298728 0,59029373 0,46662756 0,4369764 0,30223991
541,000 0,2200118 0,73534306 0,35002492 0,5778321 0,51455281 0,42246049 0,07650071
542,000 0,34533459 0,75878409 0,44626818 0,50570597 0,30588114 0,390838 0,17562868
543,000 0,23337255 0,83578964 0,39178644 0,52871154 0,35913948 0,31857696 0,02583101
544,000 0,42662405 0,85555249 0,47535965 0,64284903 0,3200783 0,49708613 0,19833033
545,000 0,46371281 0,76962522 0,52716998 0,71813443 0,6806349 0,48765955 0,30824238
546,000 0,34340134 0,80591598 0,40852479 0,60767643 0,40432325 0,39301274 0,31089172
547,000 0,36266459 0,6780275 0,27843958 0,55198975 0,35489616 0,38698021 0,07732022
548,000 0,45759676 0,76632318 0,45058765 0,67035914 0,40043655 0,43630466 0,25931318
549,000 0,60113195 0,72118058 0,53477856 0,73740844 0,48080393 0,53778518 0,39503201
550,000 0,66828792 0,91763369 0,75394284 0,9194916 0,61915236 0,67314194 0,58126069
551,000 0,47881423 0,79043964 0,55750066 0,72113369 0,64878831 0,757864 0,70759175
552,000 0,24415596 0,46000243 0,39053388 0,41085915 0,35716148 0,24472385 0,31014908
553,000 0,20995874 0,49471883 0,32079085 0,59928469 0,19647604 0,3214412 0,22612056
554,000 0,43822771 0,60841868 0,36561116 0,52913424 0,14235823 0,32984505 0,24205939
555,000 0,34530161 0,65463599 0,44269018 0,65854972 0,2289149 0,36528775 0,35466183
556,000 0,34426445 0,65966676 0,47713138 0,63303873 0,34624115 0,39683384 0,30907068
557,000 0,31827771 0,61251404 0,40861481 0,6874717 0,51717333 0,43813489 0,25537168
558,000 0,38343522 0,62512244 0,35853233 0,72784246 0,35710836 0,36989171 0,25561302
559,000 0,32685887 0,6358651 0,27083033 0,64536922 0,35708409 0,42357375 0,29337331
560,000 0,23730872 0,63502899 0,32630569 0,5504389 0,23499673 0,20277287 0,11839491
561,000 0,29417104 0,53132757 0,22004721 0,51476662 0,2938843 0,37266051 0,19031028
562,000 0,25181349 0,64062098 0,3679983 0,58959839 0,15569777 0,14110225 0,22481625
563,000 0,26671005 0,72323236 0,37488538 0,53243206 0,28830456 0,45797716 0,26342457
564,000 0,36013931 0,76069704 0,36863168 0,66729633 0,30829544 -0,31007957 0,24878668
565,000 0,292671 0,78237889 0,35559838 0,67643186 0,30634404 0,37180886 0,26444285
566,000 0,57515851 0,68000534 0,19095617 0,69152616 0,00928658 0,36821594 0,26840011
567,000 0,48266667 0,72168978 0,35460975 0,73278916 0,31395699 0,39981164 0,20121789
568,000 0,43725737 0,74653017 0,25944011 0,68392941 0,29686559 0,42568227 0,385259
569,000 0,55191072 0,7369247 0,46530843 0,7315218 0,37541566 0,45707536 0,35707445
570,000 0,56157331 0,66954427 0,56138112 0,82518554 0,38558006 0,48515247 0,37660844
571,000 0,7158664 0,85658995 0,45463096 0,77540123 0,58864494 0,49669024 0,36954956
572,000 0,32649123 0,61020014 0,41031284 0,74553288 0,3488696 0,42503086 0,22883042
573,000 0,40639938 0,71931037 0,30098696 0,61320042 0,37698589 0,39256935 0,19367072
574,000 0,48729841 0,65754201 0,32872862 0,69036988 0,38058826 0,39741215 0,26236761
575,000 0,60352505 0,63961934 0,23082893 0,58144491 0,30214818 0,42008206 0,30821386
576,000 0,48852233 0,74767117 0,44278655 0,61285468 0,35593734 0,43821337 0,22498885
577,000 0,71607537 0,84432846 0,64573233 0,76156905 0,47452917 0,52816793 0,44971846
578,000 0,75494336 0,91492636 0,71505263 0,78395936 0,55972748 0,62981489 0,43672381
579,000 0,68397343 0,85362117 0,59668871 0,75092546 0,46888651 0,58025254 0,45251772
580,000 0,36788764 0,53515756 0,35440693 0,51683134 0,38654859 0,42686217 0,29229725
581,000 0,33806161 0,40407506 0,17358839 0,41235647 0,21346728 0,17899469 0,20127241
582,000 0,41978874 0,58523958 0,24804449 0,43894764 0,05103686 0,26527679 -0,00639577
583,000 0,52393278 0,76149673 0,36311425 0,61839542 0,28271361 0,53800378 0,28480601
584,000 0,52958793 0,74502232 0,24150167 0,58345329 0,29006381 0,39870501 0,11753818
585,000 0,4570213 0,68534348 0,43210929 0,55428914 0,26177754 0,29726156 0,17112909
586,000 0,50868684 0,74982293 0,22665044 0,58462728 0,30299707 0,22798461 0,08480773
587,000 0,39837275 0,70928865 0,47416768 0,66602408 0,50766146 0,45994047 0,36400675
588,000 0,32657831 0,77617839 0,43664202 0,57557631 0,42752876 0,41138111 0,28845125
589,000 0,41761403 0,56181545 0,27102476 0,4425775 0,38361297 0,30892991 0,33173119
590,000 0,39431895 0,59521222 0,25170672 0,46614418 0,27334505 0,35354811 0,2534752
